title,company,location,source,url,salary,scraped_at
Global Data Steward (m/f/d),Fresenius Kabi,"Bad Homburg, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/global-data-steward-m-f-d-at-fresenius-kabi-4274237864?position=22&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=%2F%2FHWfFGMadh0s4zeMt2tyQ%3D%3D,Not specified,2025-08-08 10:29:30.401634
Consultant Strategie- und Managementberatung Fokus Data & AI (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-strategie-und-managementberatung-fokus-data-ai-m-w-d-in-frankfurt-main-at-deloitte-4243064159?position=23&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=KfDS2A1r3%2BJdgAyMwHNQnA%3D%3D,Not specified,2025-08-08 10:29:30.401679
Director Statistical Programming (CoE - Technology Solutions),BioNTech SE,"Mainz, Rhineland-Palatinate, Germany",LinkedIn,https://de.linkedin.com/jobs/view/director-statistical-programming-coe-technology-solutions-at-biontech-se-4176729059?position=26&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=JAu5tmbf5qHwGvpVCVsdLw%3D%3D,Not specified,2025-08-08 10:29:30.401815
Senior Consultant Strategie- und Managementberatung Fokus Data & AI (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-strategie-und-managementberatung-fokus-data-ai-m-w-d-in-frankfurt-main-at-deloitte-4243057780?position=27&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=7rMHHKZaaT9D1KN2V3%2BtAw%3D%3D,Not specified,2025-08-08 10:29:30.401866
Berater SAP Analytics Public Sector (w/m/d),PwC Deutschland,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/berater-sap-analytics-public-sector-w-m-d-at-pwc-deutschland-4281301638?position=28&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=ZalpoFdzZ2MZArMiKr7Z8w%3D%3D,Not specified,2025-08-08 10:29:30.401911
Consultant Solution Architect (w/m/d) Software & Cloud,statworx,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-solution-architect-w-m-d-software-cloud-at-statworx-4224394858?position=29&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=MZSPFHz2O6BUTJ2vPOCuuQ%3D%3D,Not specified,2025-08-08 10:29:30.401956
Lead AEP/CDP/AJO Developer (w/m/d),Merkle,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/lead-aep-cdp-ajo-developer-w-m-d-at-merkle-4267970809?position=30&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=755gq2SjSuHLr5vzCyyoWg%3D%3D,Not specified,2025-08-08 10:29:30.402003
Consultant IT Public Sector (w/m/d),PwC Deutschland,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-it-public-sector-w-m-d-at-pwc-deutschland-4281305175?position=31&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=mw8r2tEwMuFJQ9yMovzGkQ%3D%3D,Not specified,2025-08-08 10:29:30.402052
Consultant Corporate Governance (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-corporate-governance-m-w-d-in-frankfurt-main-at-deloitte-4243062230?position=33&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=P%2FUet9HnsY6HEbbndEeZSg%3D%3D,Not specified,2025-08-08 10:29:30.402143
Senior Project Planner/Scheduler (m/w/d) Bauprojekte - Life Science & Data Centre,Turner & Townsend,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-project-planner-scheduler-m-w-d-bauprojekte-life-science-data-centre-at-turner-townsend-4279816664?position=34&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=Yo4I82DsDhqc4d5vB%2F%2FWMA%3D%3D,Not specified,2025-08-08 10:29:30.402189
